Game_id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_ID,Critic_Count,Developer,Rating_Score,Rating_Count
12082,Real Time Conflict: Shogun Empires,DS,2005,Strategy,Namco Bandai Games,0.06,0,0,0,0.07,13,6,Box Clever Interactive,5.6,11
12083,Spartan: Total Warrior,GC,2005,Action,Sega,0.05,0.01,0,0,0.07,73,24,Creative Assembly,8.3,15
12084,Pitfall: The Lost Expedition,XB,2004,Platform,Activision,0.05,0.01,0,0,0.07,73,35,Edge of Reality,7.8,4
12085,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,3DS,2014,Action,Nippon Columbia,0,0,0.07,0,0.07,77,,,0,
12086,Fantastic Four,PS,1997,Action,Acclaim Entertainment,0.04,0.03,0,0,0.07,77,,,0,
12087,Yamaha Supercross,Wii,2009,Racing,Zoo Digital Publishing,0.05,0.01,0,0.01,0.07,77,,Coyote Console,5.5,
12088,Petz: Hamsterz Bunch,PSP,2009,Simulation,Ubisoft,0.06,0,0,0.01,0.07,77,,Ubisoft,5.5,
12089,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,2007,Adventure,Alchemist,0,0,0.07,0,0.07,77,,,0,
12090,River City Ransom EX,GBA,2004,Action,Atlus,0.05,0.02,0,0,0.07,75,21,Million,8.4,7
12091,Bionicle Heroes,X360,2006,Shooter,Eidos Interactive,0.05,0.01,0,0.01,0.07,59,26,Traveller's Tales,5.9,22
12092,San Goku Shi Taisen Ten,DS,2008,Strategy,Sega,0,0,0.07,0,0.07,77,,,0,
12093,Ant Nation,DS,2009,Simulation,Konami Digital Entertainment,0.06,0.01,0,0.01,0.07,77,,Kouyousha,5.5,
12094,Fable: The Lost Chapters,PC,2005,Role-Playing,Microsoft Game Studios,0.01,0.05,0,0.01,0.07,83,54,Lionhead Studios,8.7,489
12095,Fairy Tail: Zelef Kakusei,PSP,2012,Action,Unknown,0,0,0.07,0,0.07,77,,,0,
12096,Strike Point,PS,1996,Simulation,Elite,0.04,0.03,0,0,0.07,77,,,0,
12097,Crazy Taxi 2,DC,2001,Racing,Sega,0,0,0.07,0,0.07,82,18,Hitmaker,8.1,29
12098,The Sims 2: Seasons,PC,2007,Simulation,Electronic Arts,0.01,0.04,0,0.01,0.07,78,20,Maxis,7.3,29
12099,Dragon Slayer: The Legend of Heroes,SNES,1992,Role-Playing,Epoch,0,0,0.07,0,0.07,77,,,0,
12100,Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Action,Capcom,0,0,0.07,0,0.07,77,,,0,
12101,Pizza Delivery Boy,Wii,2010,Simulation,Majesco Entertainment,0.06,0,0,0,0.07,77,,Attractive Games,5.5,
12102,Tom and Jerry in War of the Whiskers,GC,2003,Fighting,NewKidCo,0.05,0.01,0,0,0.07,77,,,0,
12103,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,DS,2010,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07,77,,,0,
12104,Famicom Mini: Wrecking Crew,GBA,2004,Puzzle,Nintendo,0,0,0.07,0,0.07,77,,,0,
12105,Suzumiya Haruhi no Gekidou,Wii,2009,Adventure,Kadokawa Shoten,0,0,0.07,0,0.07,77,,,0,
12106,Lost Heroes 2,3DS,2015,Action,Namco Bandai Games,0,0,0.07,0,0.07,77,,,0,
12107,Heavenly Guardian,Wii,2007,Shooter,505 Games,0.06,0,0,0,0.07,77,,Starfish,5.5,
12108,Dynasty Warriors DS: Fighter's Battle,DS,2007,Action,Tecmo Koei,0.04,0,0.03,0,0.07,56,17,Koei,5.5,
12109,The Testament of Sherlock Holmes,PC,2012,Adventure,Focus Home Interactive,0,0.06,0,0.01,0.07,73,18,Frogwares,8,128
12110,Space Hulk: Vengeance of the Blood Angels,PS,1995,Shooter,Electronic Arts,0.04,0.03,0,0,0.07,77,,,0,
12111,Robot Alchemic Drive,PS2,2002,Action,Enix Corporation,0.03,0.03,0,0.01,0.07,79,21,Sandlot,8.2,13
12112,Alpha and Omega,DS,2010,Action,Unknown,0.06,0,0,0,0.07,77,,Storm City Games,5.5,
12113,Motor Toon Grand Prix (Japan),PS,1994,Racing,Sony Computer Entertainment,0,0,0.06,0,0.07,77,,,0,
12114,Dino Master: Dig Discover Duel,DS,2005,Strategy,Majesco Entertainment,0.06,0,0,0,0.07,77,,,0,
12115,Ken to Mahou to Gakuen Mono. 3,PS3,2010,Role-Playing,Acquire,0,0,0.07,0,0.07,77,,,0,
12116,Tomb Raider: Legend,DS,2006,Action,Eidos Interactive,0.04,0.02,0,0.01,0.07,58,15,Human Soft,8,7
12117,Warhammer: Battle For Atluma,PSP,2006,Action,Namco Bandai Games,0.06,0,0,0.01,0.07,55,8,Sabertooth Games,7.4,8
12118,Hikaru no Go: Heian Gensou Ibunroku,PS,2002,Adventure,Konami Digital Entertainment,0,0,0.06,0,0.07,77,,,0,
12119,Eagle Flight,PS4,2016,Adventure,Ubisoft,0.01,0.05,0,0.01,0.07,72,31,"Ubisoft, FunHouse",7.8,22
12120,Operation: Vietnam,DS,2007,Shooter,Majesco Entertainment,0.06,0,0,0,0.07,65,16,Coyote Console,6.3,4
12121,Samurai Shodown,NG,1993,Fighting,SNK,0,0,0.07,0,0.07,77,,,0,
12122,OverBlood 2,PS,1998,Action,Evolution Games,0,0,0.06,0,0.07,77,,,0,
12123,Fighter Maker 2,PS2,2002,Fighting,Enterbrain,0.03,0.03,0,0.01,0.07,58,11,Enterbrain,7.8,5
12124,Lifeline,PS2,2003,Adventure,Sony Computer Entertainment,0.03,0.03,0,0.01,0.07,61,31,SCEJ,7.7,9
12125,Judie no Atelier: Guramnat no Renkinjutsushi,PS2,2002,Role-Playing,Gust,0,0,0.07,0,0.07,77,,,0,
12126,Dragon Valor,PS,1999,Role-Playing,Sony Computer Entertainment,0.04,0.03,0,0,0.07,57,9,Namco,8.3,10
12127,Tokyo Beat Down,DS,2008,Action,Success,0.06,0,0,0,0.07,56,23,Success,5.5,
12128,NHL 2005,GC,2004,Sports,Electronic Arts,0.05,0.01,0,0,0.07,75,18,EA Sports,5.6,5
12129,Midway Arcade Treasures 3,GC,2005,Misc,Midway Games,0.05,0.01,0,0,0.07,65,16,Midway,5.5,
12130,Microsoft Flight Simulator 2004: A Century of Flight,PC,2003,Simulation,Microsoft Game Studios,0,0.06,0,0.01,0.07,88,22,Microsoft Game Studios,8.2,49
12131,"Horrid Henry: The Good, The Bad and The Bugly",3DS,2011,Platform,Asylum Entertainment,0,0.06,0,0.01,0.07,77,,,0,
12132,Firefighter F.D.18,PS2,2004,Action,Konami Digital Entertainment,0.03,0.03,0,0.01,0.07,77,,,0,
12133,Anubis II,Wii,2007,Platform,Metro 3D,0.06,0,0,0,0.07,13,5,Data Design Interactive,2.7,28
12134,Goodbye Deponia,PC,2013,Adventure,Daedalic Entertainment,0,0.06,0,0,0.07,80,34,Daedalic Entertainment,7.9,171
12135,Pro Yaky? Spirits 2014,PSV,2014,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07,77,,,0,
12136,Legend of Kay,PS4,2015,Action,Nordic Games,0.02,0.03,0,0.01,0.07,77,,,0,
12137,Cartoon Network: Punch Time Explosion XL,PS3,2011,Fighting,Crave Entertainment,0.06,0,0,0.01,0.07,77,,,0,
12138,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,2008,Adventure,Tecmo Koei,0,0,0.07,0,0.07,77,,,0,
12139,The Book of Unwritten Tales 2,PS4,2015,Adventure,Nordic Games,0,0.06,0,0.01,0.07,63,9,KING Art,8.6,7
12140,Ultimate Board Game Collection,PSP,2007,Misc,Xplosiv,0.06,0,0,0.01,0.07,57,6,Jack of All Games,5.5,
12141,Mega Man X4,SAT,1997,Action,Capcom,0,0,0.07,0,0.07,77,,,0,
12142,Jackass the Game DS,DS,2008,Action,Empire Interactive,0.06,0,0,0.01,0.07,77,,,0,
12143,Jake Power: Handyman,DS,2008,Adventure,Ubisoft,0.06,0,0,0,0.07,77,,Ubisoft,5.5,
12144,My Dress-Up,DS,2008,Misc,Oxygen Interactive,0.06,0.01,0,0.01,0.07,77,,Oxygen Interactive,5.5,
12145,Power Pro GB,GB,1998,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07,77,,,0,
12146,Beat City,DS,2010,Misc,THQ,0.06,0,0,0,0.07,70,7,Universomo,5.5,
12147,Sudoku Fever,GBA,2006,Puzzle,Take-Two Interactive,0.05,0.02,0,0,0.07,77,,Global Star Software,5.5,
12148,Inversion,PS3,2012,Shooter,Namco Bandai Games,0.03,0.03,0,0.01,0.07,56,23,Saber Interactive,5.4,43
12149,The Putter Golf,PS,2001,Sports,D3Publisher,0.04,0.03,0,0,0.07,77,,,0,
12150,Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,Capcom,0,0.03,0.04,0,0.07,79,44,Capcom,6.2,85
12151,The Powerpuff Girls: Relish Rampage,GC,2002,Action,BAM! Entertainment,0.05,0.01,0,0,0.07,77,,VIS Entertainment,7.6,5
12152,Super Real Mahjong Graffiti,SAT,1995,Misc,Seta Corporation,0,0,0.07,0,0.07,77,,,0,
12153,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,2015,Action,FuRyu,0,0,0.07,0,0.07,77,,,0,
12154,Ninja Warriors,SNES,1993,Action,Titus,0,0,0.07,0,0.07,77,,,0,
12155,Army Men: RTS,GC,2004,Strategy,Global Star,0.05,0.01,0,0,0.07,77,,Pandemic Studios,8.5,4
12156,Classic Action: Devilish,DS,2005,Misc,505 Games,0.06,0,0,0,0.07,40,6,Starfish,5.5,
12157,Zettai Onkan Otoda Master,DS,2007,Role-Playing,Hudson Soft,0,0,0.07,0,0.07,77,,,0,
12158,Assassin's Creed Chronicles,PSV,2016,Action,Ubisoft,0.01,0.04,0.01,0.01,0.07,70,6,Climax Studios,8,24
12159,Dragoneer's Aria,PSP,2007,Role-Playing,Tecmo Koei,0.02,0,0.05,0,0.07,56,30,Hit Maker,6,7
12160,Xbox Live Arcade Unplugged Volume 1,X360,2006,Misc,Microsoft Game Studios,0.05,0.01,0,0.01,0.07,77,,,5.5,
12161,TigerShark,PS,1997,Simulation,GT Interactive,0.04,0.03,0,0,0.07,77,,,0,
12162,Major League Baseball 2K10,PSP,2010,Sports,Take-Two Interactive,0.06,0,0,0.01,0.07,77,,Visual Concepts,5.5,
12163,Norse by Norsewest: The Return of the Lost Vikings,PS,1997,Action,Interplay,0.04,0.03,0,0,0.07,77,,,0,
12164,N+,DS,2007,Platform,Atari,0.06,0,0,0,0.07,82,20,"Metanet Software Inc., SilverBirch Studios",7.4,20
12165,Titanic Mystery,DS,2010,Puzzle,PlayV,0.05,0.01,0,0.01,0.07,77,,Purple Hills,5.5,
12166,Backyard NFL Football '09,DS,2008,Sports,Atari,0.06,0,0,0.01,0.07,77,,,0,
12167,Obscure,PS2,2004,Adventure,Microids,0.03,0.03,0,0.01,0.07,65,27,Hydravision,8.9,39
12168,Sega Soccer Slam,GC,2002,Sports,Sega,0.05,0.01,0,0,0.07,84,22,Black Box,7.7,7
12169,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,DS,2008,Role-Playing,Takara Tomy,0,0,0.07,0,0.07,77,,,0,
12170,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,2007,Action,Kadokawa Shoten,0,0,0.07,0,0.07,77,,,0,
12171,DefCon 5,PS,1995,Shooter,Psygnosis,0.04,0.03,0,0,0.07,77,,,0,
12172,Secret Service: Ultimate Sacrifice,PS2,2008,Action,Activision,0.03,0.03,0,0.01,0.07,77,,,0,
12173,Transformer: Rise of the Dark Spark (3DS),3DS,2014,Role-Playing,Activision,0.05,0.01,0,0.01,0.07,77,,,0,
12174,Deep Labyrinth,DS,2006,Action,505 Games,0.06,0,0,0,0.07,57,18,Interactive Brains,8.8,4
12175,Nichibeikan Pro Yakyuu: Final League,PS2,2002,Sports,SquareSoft,0,0,0.07,0,0.07,77,,,0,
12176,Spawn: Armageddon,GC,2003,Action,Electronic Arts,0.05,0.01,0,0,0.07,61,19,Point of View,7.2,9
12177,God Hand,PS2,2006,Action,Capcom,0,0,0.07,0,0.07,73,48,Clover Studio,7.7,165
12178,Shin Chan: Las Nuevas Aventuras Para Wii!,Wii,2006,Action,505 Games,0,0,0.07,0,0.07,77,,,0,
12179,Junior Classic Books & Fairytales,DS,2010,Misc,GSP,0.05,0.01,0,0.01,0.07,77,,,0,
12180,Legends of Wrestling II,GBA,2002,Fighting,Acclaim Entertainment,0.05,0.02,0,0,0.07,13,11,Powerhead Games,3.7,10
12181,Fatal Fury: Battle Archives Volume 2,PS2,2007,Fighting,SNK Playmore,0.03,0.03,0,0.01,0.07,70,12,SNK Playmore,5.5,
12182,Mario Tennis,Wii,2010,Sports,Nintendo,0,0.06,0,0.01,0.07,77,,Camelot Software Planning,5.5,
12183,Jurassic Park: Operation Genesis,XB,2003,Simulation,Konami Digital Entertainment,0.05,0.01,0,0,0.07,69,21,Blue Tongue Entertainment,8.8,19
12184,FIFA Soccer 06,GBA,2005,Sports,Electronic Arts,0.05,0.02,0,0,0.07,77,,Electronic Arts,5.5,
12185,Freddi Fish: Kelp Seed Mystery,Wii,2008,Adventure,Majesco Entertainment,0.06,0,0,0,0.07,77,,Humongous Entertainment,5.5,
12186,RedCard 20-03,PS2,2002,Sports,Midway Games,0.03,0.03,0,0.01,0.07,73,19,Midway,9,6
12187,Brothers in Arms: Furious 4,PS3,2012,Shooter,Ubisoft,0.01,0.05,0,0.01,0.07,77,,Gearbox Software,0,
12188,Future Tactics: The Uprising,PS2,2004,Strategy,Crave Entertainment,0.03,0.03,0,0.01,0.07,61,25,Zed Two Limited,6,6
12189,Kanji Sonomama DS Rakubiki Jiten,DS,2006,Misc,Nintendo,0,0,0.07,0,0.07,77,,,0,
12190,Driver: Parallel Lines,XB,2006,Racing,Atari,0.05,0.01,0,0,0.07,69,31,Reflections Interactive,4.6,17
12191,Hyperdimension Neptunia Victory,PSV,2014,Role-Playing,Compile Heart,0,0,0.07,0,0.07,77,,,0,
12192,everGirl,GBA,2005,Adventure,THQ,0.05,0.02,0,0,0.07,77,,,0,
12193,Heroes Phantasia,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.07,0,0.07,77,,,0,
12194,Top Gun,PS3,2011,Simulation,505 Games,0.06,0,0,0.01,0.07,49,25,Doublesix,4.4,5
12195,Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0,0,0.07,63,12,Ubisoft,6.8,4
12196,Chuugaku Eitango Target 1800 DS,DS,2006,Misc,IE Institute,0,0,0.07,0,0.07,77,,,0,
12197,Sherlock Holmes: Crimes & Punishments,PS3,2014,Adventure,Focus Home Interactive,0.03,0.03,0,0.01,0.07,77,,,0,
12198,Basketball Hall of Fame Ultimate Hoops Challenge,Wii,2010,Sports,Zoo Games,0.06,0,0,0,0.07,77,,Collision Studios,5.5,
12199,Dragon Ball Z: Battle of Z,X360,2014,Fighting,Namco Bandai Games,0.01,0.05,0,0,0.07,53,17,Artdink,5.1,44
12200,World Racing,XB,2003,Racing,TDK Mediactive,0.05,0.01,0,0,0.07,56,14,Synetic,8.1,8
12201,Resident Evil 5,PC,2009,Action,Capcom,0.01,0.04,0,0.01,0.07,86,30,Capcom,7.1,597
12202,X-Men: The Official Game,GBA,2006,Action,Activision,0.05,0.02,0,0,0.07,55,9,WayForward,9.3,6
12203,Disney's Party,GBA,2003,Misc,Hudson Entertainment,0.05,0.02,0,0,0.07,77,,Jupiter Multimedia,5.5,
12204,Generator Rex: Agent of Providence,DS,2011,Action,Activision,0.05,0.01,0,0.01,0.07,77,,Virtuos,5.5,
12205,Storybook Workshop,Wii,2009,Misc,Konami Digital Entertainment,0.06,0,0,0.01,0.07,77,,Konami,5.5,
12206,Command & Conquer 3: Tiberium Wars,PC,2007,Strategy,Electronic Arts,0,0.06,0,0.01,0.07,77,,,0,
12207,Card Games,PS,2000,Misc,D3Publisher,0.04,0.03,0,0,0.07,77,,,0,
12208,Tropix,DS,2008,Puzzle,Capcom,0.06,0,0,0,0.07,77,,,0,
12209,Mega Man: Battle & Chase,PS,1997,Racing,Capcom,0,0,0.06,0,0.07,77,,,0,
12210,Winning Post 7 2010,PS3,2010,Sports,Tecmo Koei,0,0,0.07,0,0.07,77,,,0,
12211,Build-A-Bear Workshop: Friendship Valley,Wii,2016,Misc,Unknown,0.06,0,0,0,0.07,77,,Neko Entertainment,5.5,
12212,Pipe Mania,PSP,2008,Puzzle,Empire Interactive,0.06,0,0,0.01,0.07,74,6,Empire Interactive,5.5,
12213,Daniel X: The Ultimate Power,DS,2010,Action,THQ,0.06,0,0,0,0.07,77,,Griptonite Games,5.5,
12214,Destrega,PS,1998,Fighting,Sony Computer Entertainment,0.04,0.03,0,0,0.07,77,,,0,
12215,Fantasy Aquarium World,Wii,2009,Simulation,Destineer,0.06,0,0,0,0.07,77,,Coresoft,5.5,
12216,Nobunaga no Yabou: Tendou with Power-Up Kit,PS3,2011,Strategy,Tecmo Koei,0,0,0.07,0,0.07,77,,,0,
12217,The Final Round,PS,1996,Sports,Konami Digital Entertainment,0.04,0.03,0,0,0.07,77,,,0,
12218,MAPLUS: Portable Navi,PSP,2006,Misc,Edia,0,0,0.07,0,0.07,77,,,0,
12219,Rayman Arena,XB,2016,Racing,Unknown,0.05,0.01,0,0,0.07,50,7,Ubisoft,5.5,
12220,Order Up!!,PS3,2011,Action,Funbox Media,0.05,0.01,0,0.01,0.07,77,,,0,
12221,Reader Rabbit 1st Grade,Wii,2010,Misc,Graffiti,0.06,0,0,0,0.07,77,,Graffiti Entertainment,5.5,
12222,The King of Fighters 02/03,PS2,2005,Fighting,SNK,0.03,0.03,0,0.01,0.07,73,28,SNK Playmore,8.8,14
12223,Port Royale 3,X360,2016,Simulation,Kalypso Media,0.06,0,0,0.01,0.07,56,11,Kalypso,4.5,6
12224,Army Men: Green Rogue,PS,2001,Action,3DO,0.04,0.02,0,0,0.07,77,,,0,
12225,Centipede / Breakout / Warlords,GBA,2005,Misc,Zoo Digital Publishing,0.05,0.02,0,0,0.07,77,,Epicenter Interactive,5.5,
12226,Lucian Bee's: Justice Yellow / Evil Violet,PS2,2010,Adventure,5pb,0,0,0.07,0,0.07,77,,,0,
12227,Sly 2: Band of Thieves,PS3,2010,Platform,Sony Computer Entertainment,0,0.05,0,0.02,0.07,77,,Sanzaru Games,7.4,23
12228,Armored Core: Nine Breaker,PS2,2004,Simulation,505 Games,0.03,0.03,0,0.01,0.07,57,25,From Software,8.2,5
12229,Doraemon: Nobita no Shin Makai Daibouken DS,DS,2007,Role-Playing,Sega,0,0,0.07,0,0.07,77,,,0,
12230,Terraria,PS4,2014,Action,505 Games,0,0.05,0.01,0.01,0.07,83,4,Engine Software,7.9,47
12231,Cabela's Big Game Hunter 2005 Adventures,GC,2004,Sports,Activision,0.05,0.01,0,0,0.07,77,,MagicWand,8.8,9
12232,Worms 3D,GC,2003,Strategy,Sega,0.05,0.01,0,0,0.07,69,23,Team 17,7.6,19
12233,BlazBlue: Chrono Phantasma Extend,XOne,2015,Action,PQube,0.05,0.01,0,0.01,0.07,77,,Arc System Works,6.3,4
12234,TRON: Evolution,PC,2010,Action,Disney Interactive Studios,0.06,0,0,0,0.07,57,11,Propaganda Games,6,25
12235,Pac-Man and the Ghostly Adventures 2,WiiU,2014,Adventure,Namco Bandai Games,0.04,0.02,0,0.01,0.07,77,,Vicious Cycle,7,9
12236,Dark Souls,PC,2012,Role-Playing,Namco Bandai Games,0,0.06,0,0.01,0.07,77,,,0,
12237,National Geographic Challenge!,X360,2016,Misc,Unknown,0.06,0,0,0,0.07,77,,,0,
12238,Gambler Densetsu Tetsuya,PS2,2001,Adventure,Athena,0,0,0.07,0,0.07,77,,,0,
12239,The Guided Fate Paradox,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.06,0,0.07,74,27,Nippon Ichi Software,7.8,66
12240,Mayhem 3D,X360,2011,Racing,Evolved Games,0.06,0,0,0,0.07,47,4,Zoo Games,8.6,9
12241,Bleach: Hanatareshi Yabou,PS2,2006,Role-Playing,Sony Computer Entertainment,0,0,0.07,0,0.07,77,,,0,
12242,Karaoke Revolution Party,XB,2005,Misc,Konami Digital Entertainment,0.05,0.01,0,0,0.07,80,24,Harmonix Music Systems,5.5,
12243,Alex Rider: Stormbreaker,DS,2016,Action,THQ,0.06,0,0,0,0.07,48,11,Altron,6.1,10
12244,Yoake Yori Ruriiro na: Brighter than Dawning Blue,PS2,2006,Adventure,Aria,0,0,0.07,0,0.07,77,,,0,
12245,Carol Vorderman's Sudoku,PSP,2006,Puzzle,Xplosiv,0.05,0,0,0.01,0.07,72,18,Empire Interactive,5.5,
12246,Pandemonium 2,PS,1997,Platform,BMG Interactive Entertainment,0.04,0.02,0,0,0.07,77,,,0,
12247,Gundam Try Age SP,3DS,2014,Strategy,Namco Bandai Games,0,0,0.07,0,0.07,77,,,0,
12248,WipEout HD Fury,PS3,2009,Racing,Sony Computer Entertainment,0,0.05,0,0.01,0.07,89,15,Studio Liverpool,8.4,115
12249,Fallout: Brotherhood of Steel,PS2,2004,Role-Playing,Avalon Interactive,0.03,0.03,0,0.01,0.07,64,31,Interplay,4.1,51
12250,Dreamer Series: Pop Star,DS,2009,Misc,Tivola,0.04,0.02,0,0.01,0.07,77,,Dreamcatcher,5.5,
12251,Penguins of Madagascar,3DS,2014,Action,Namco Bandai Games,0,0.06,0,0,0.07,51,4,Little Orbit,5.5,
12252,12-Sai. Honto no Kimochi,3DS,2014,Adventure,Happinet,0,0,0.07,0,0.07,77,,,0,
12253,Parlor! Mini 2,SNES,1996,Misc,Nippon Telenet,0,0,0.07,0,0.07,77,,,0,
12254,"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,0.06,0,0,0,0.07,54,37,h.a.n.d. Inc.,7.1,15
12255,Gunstar Super Heroes,GBA,2005,Shooter,Sega,0.05,0.02,0,0,0.07,83,31,Treasure,8.5,13
12256,C: The Contra Adventure,PS,1998,Shooter,Konami Digital Entertainment,0.04,0.02,0,0,0.07,77,,,0,
12257,Interactive Storybook DS Series 1,DS,2007,Misc,Tommo,0.06,0,0,0,0.07,77,,Starfish SD,5.5,
12258,Frogger Advance: The Great Quest,GBA,2002,Action,Konami Digital Entertainment,0.05,0.02,0,0,0.07,55,9,KCEA,5.5,
12259,Cities XL 2012,PC,2011,Strategy,Focus Home Interactive,0.01,0.05,0,0.01,0.07,61,18,Monte Cristo Multimedia,5.6,95
12260,Worms Forts: Under Siege,XB,2004,Strategy,Sega,0.05,0.01,0,0,0.07,67,15,Team 17,8,6
12261,Dream C Club,X360,2009,Simulation,D3Publisher,0,0,0.07,0,0.07,77,,,0,
12262,Pocky & Rocky with Becky,GBA,2001,Shooter,Altron,0.05,0.02,0,0,0.07,77,,,0,
12263,The Tale of Despereaux,DS,2008,Platform,Brash Entertainment,0.06,0,0,0,0.07,75,5,Brash Entertainment,5.5,
12264,Jam Sessions 2,DS,2009,Misc,Ubisoft,0.06,0,0,0,0.07,66,7,Plato,5.5,
12265,Full Spectrum Warrior: Ten Hammers,PS2,2006,Strategy,THQ,0.03,0.02,0,0.01,0.07,71,26,Pandemic Studios,8,5
12266,Streets of Rage 3,GEN,1993,Action,Sega,0,0,0.07,0,0.07,77,,,0,
12267,Just Dance: Disney Party 2,X360,2015,Action,Ubisoft,0.05,0.01,0,0.01,0.07,77,,Ubisoft,5.5,
12268,Natural Doctrine,PSV,2014,Role-Playing,Nippon Ichi Software,0.02,0.01,0.03,0.01,0.07,60,7,Kadokawa,7.5,29
12269,Hasbro Family Game Night Fun Pack,X360,2011,Misc,Electronic Arts,0.06,0,0,0,0.07,77,,Electronic Arts,5.5,
12270,Pro Yaky? Spirits 4,PS3,2007,Sports,Konami Digital Entertainment,0,0,0.07,0,0.07,77,,,0,
12271,Prince of Persia: The Fallen King,DS,2008,Action,Ubisoft,0.06,0,0,0,0.07,64,24,Ubisoft,6,9
12272,My Horse & Me: Riding for Gold,DS,2008,Sports,Atari,0.05,0.01,0,0,0.07,77,,,0,
12273,Speed Racer,PS,1996,Racing,Tomy Corporation,0.04,0.02,0,0,0.07,77,,,0,
12274,NHL Hitz Pro,XB,2003,Sports,Midway Games,0.05,0.01,0,0,0.07,81,23,Next Level Games,8.8,12
12275,Cardfight!! Vanguard: Lock On Victory!!,3DS,2014,Misc,FuRyu,0,0,0.07,0,0.07,77,,,0,
12276,Broken Sword 5: The Serpent's Curse,PS4,2015,Adventure,Revolution Software,0,0.06,0,0.01,0.07,72,14,Revolution Software,7.2,23
12277,Alan Wake,PC,2012,Action,Nordic Games,0,0.06,0,0.01,0.06,83,30,Remedy Entertainment,8,1473
12278,Atelier Meruru: Alchemist of Arland 3,PSV,2013,Role-Playing,Gust,0,0,0.06,0,0.06,77,,,0,
12279,Hot Wheels: Burnin' Rubber,GBA,2001,Racing,THQ,0.05,0.02,0,0,0.06,66,5,Altron,5.5,
12280,Lost in Blue 2,DS,2007,Adventure,Konami Digital Entertainment,0.01,0.01,0.05,0,0.06,58,29,Matrix Software,5.5,
12281,Ojyousama Express,PS,1998,Strategy,Media Works,0,0,0.06,0,0.06,77,,,0,
12282,Risen 3: Titan Lords,X360,2014,Role-Playing,Deep Silver,0.02,0.04,0,0,0.06,44,8,Piranha Bytes,4.4,69
12283,Steambot Chronicles: Battle Tournament,PSP,2008,Fighting,Irem Software Engineering,0.05,0,0.01,0.01,0.06,54,14,Irem,6.3,8
12284,Wings of War,XB,2004,Simulation,Take-Two Interactive,0.05,0.01,0,0,0.06,62,29,Silver Wish Games,5,5
12285,187: Ride or Die,XB,2005,Racing,Ubisoft,0.05,0.01,0,0,0.06,51,40,Ubisoft Paris,6.9,8
12286,RPG Maker 3,PS2,2004,Role-Playing,Enterbrain,0.03,0.02,0,0.01,0.06,69,16,Runtime,7.9,14
12287,Zatch Bell! Mamodo Battles,GC,2005,Fighting,Namco Bandai Games,0.05,0.01,0,0,0.06,77,,,0,
12288,Genkai Tokki Monster Monpiece,PSV,2013,Strategy,Idea Factory,0,0,0.06,0,0.06,77,,,0,
12289,Desert Strike Advance,GBA,2002,Simulation,Electronic Arts,0.05,0.02,0,0,0.06,66,6,BudCat,5.5,
12290,Kabuki Warriors,XB,2001,Action,Genki,0.05,0.01,0,0,0.06,13,15,Light Weight,2.5,12
12291,Discworld,PS,1994,Adventure,Psygnosis,0.04,0.02,0,0,0.06,77,,,0,
12292,Motion Explosion!,X360,2011,Misc,505 Games,0.05,0.01,0,0,0.06,77,,,0,
12293,World Poker Tour,XB,2005,Misc,Take-Two Interactive,0.05,0.01,0,0,0.06,63,17,2K Sports,7.8,4
12294,Age of Empires III: The Asian Dynasties,PC,2007,Strategy,Microsoft Game Studios,0,0.05,0,0.01,0.06,81,19,Big Huge Games,8.5,71
12295,Elite Forces: Unit 77,DS,2009,Strategy,Deep Silver,0.06,0,0,0,0.06,61,23,Gammick Entertainment,5.5,
12296,IL-2 Sturmovik: Birds of Prey,DS,2009,Simulation,505 Games,0.06,0,0,0,0.06,41,4,DiP Interactive,2.4,5
12297,Moshi Monsters: Katsuma Unleashed,3DS,2013,Action,Activision,0.03,0.03,0,0.01,0.06,77,,Black Lantern Studios,5.5,
12298,Pirates: The Legend of Black Kat,XB,2002,Adventure,Electronic Arts,0.05,0.01,0,0,0.06,74,16,Westwood Studios,5.5,
12299,July,DC,1998,Adventure,Fortyfive,0,0,0.06,0,0.06,77,,,0,
12300,Crime Lab: Body of Evidence,DS,2010,Adventure,City Interactive,0.05,0.01,0,0,0.06,53,13,City Interactive,5.5,
